Timestamp,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8
2024-11-26 17:24:12,32.25%,31.25%,36.00%,40.25%,25.25%,24.00%,28.25%,30.75%
2024-11-26 17:24:14,22.50%,29.25%,34.00%,27.00%,21.25%,37.50%,34.00%,26.25%
2024-11-26 17:24:16,24.00%,30.00%,28.25%,22.25%,32.00%,33.00%,33.74%,27.25%
2024-11-26 17:24:18,33.25%,29.25%,24.25%,36.25%,33.00%,29.25%,35.25%,39.25%
2024-11-26 17:24:20,24.25%,26.25%,40.25%,40.00%,N/A,27.50%,33.25%,29.25%
2024-11-26 17:24:22,35.25%,29.00%,26.25%,36.25%,N/A,27.00%,32.00%,40.00%
2024-11-26 17:24:24,22.25%,24.25%,35.50%,30.25%,N/A,28.25%,32.50%,36.00%
2024-11-26 17:24:26,26.25%,43.25%,29.25%,21.00%,22.50%,37.00%,40.00%,31.00%
2024-11-26 17:24:28,29.25%,35.25%,32.00%,28.25%,20.50%,31.00%,31.25%,31.25%
2024-11-26 17:24:30,25.25%,38.00%,26.74%,29.00%,23.00%,26.25%,33.25%,28.25%
2024-11-26 17:24:32,25.00%,32.25%,33.00%,43.50%,34.25%,29.00%,23.25%,32.00%
2024-11-26 17:24:34,30.00%,25.25%,36.25%,40.00%,42.25%,29.00%,23.25%,23.50%
2024-11-26 17:24:36,19.25%,34.00%,37.25%,25.25%,30.00%,26.50%,27.25%,28.00%
2024-11-26 17:24:38,29.25%,35.25%,20.00%,36.50%,27.25%,35.00%,36.00%,33.25%
2024-11-26 17:24:40,31.25%,37.00%,30.25%,27.25%,35.50%,51.25%,29.50%,32.00%
2024-11-26 17:24:42,24.25%,29.00%,29.25%,30.25%,38.00%,29.00%,30.25%,21.25%
2024-11-26 17:24:44,42.00%,27.25%,25.25%,N/A,20.00%,23.50%,29.00%,38.00%
2024-11-26 17:24:46,37.25%,27.25%,35.00%,N/A,36.50%,33.00%,40.50%,31.25%
2024-11-26 17:24:48,29.25%,30.25%,29.50%,N/A,23.25%,43.25%,25.25%,31.25%
2024-11-26 17:24:50,23.00%,40.00%,31.25%,N/A,33.25%,29.00%,40.25%,23.50%
2024-11-26 17:24:52,36.00%,30.25%,36.25%,33.25%,28.25%,37.50%,31.25%,26.25%
2024-11-26 17:24:54,36.25%,31.00%,37.25%,34.00%,37.25%,30.00%,35.25%,27.25%
2024-11-26 17:24:56,28.50%,26.25%,26.00%,29.25%,29.25%,32.00%,35.50%,30.50%
2024-11-26 17:24:58,35.25%,38.25%,24.50%,27.00%,24.50%,24.50%,36.50%,29.00%
2024-11-26 17:25:00,35.25%,29.25%,15.25%,36.00%,27.00%,22.25%,30.50%,33.25%
2024-11-26 17:25:02,23.25%,32.50%,28.50%,38.25%,31.00%,35.00%,23.50%,19.00%
2024-11-26 17:25:04,26.25%,34.25%,31.25%,27.25%,30.25%,31.00%,23.25%,34.25%
2024-11-26 17:25:06,28.25%,33.25%,24.50%,27.25%,35.25%,40.25%,31.50%,25.00%
2024-11-26 17:25:08,25.25%,24.00%,30.25%,29.00%,34.25%,35.50%,23.00%,35.25%
2024-11-26 17:25:10,20.00%,41.25%,34.75%,23.75%,32.75%,30.25%,34.25%,34.25%
2024-11-26 17:25:12,29.00%,31.25%,36.25%,33.00%,29.25%,30.25%,34.00%,29.00%
2024-11-26 17:25:14,24.50%,26.00%,31.50%,30.25%,24.50%,33.25%,36.25%,27.00%
2024-11-26 17:25:16,38.50%,37.25%,38.50%,22.25%,31.25%,25.00%,30.25%,33.00%
2024-11-26 17:25:18,29.00%,27.25%,32.25%,37.00%,35.25%,37.50%,31.25%,16.00%
2024-11-26 17:25:20,40.25%,29.25%,26.50%,31.50%,39.50%,28.00%,24.50%,26.25%
2024-11-26 17:25:22,32.25%,26.00%,36.00%,43.25%,22.25%,37.00%,35.25%,N/A
2024-11-26 17:25:25,24.25%,29.00%,28.50%,24.25%,35.25%,29.25%,32.50%,N/A
2024-11-26 17:25:27,23.00%,22.25%,28.25%,33.00%,39.50%,19.25%,29.00%,29.00%
2024-11-26 17:25:29,27.25%,33.50%,35.00%,23.00%,34.50%,42.25%,28.25%,27.25%
2024-11-26 17:25:31,29.25%,36.50%,23.50%,26.25%,23.00%,28.00%,36.25%,25.00%
2024-11-26 17:25:33,30.25%,36.00%,34.00%,41.00%,23.25%,28.25%,26.25%,38.25%
2024-11-26 17:25:35,25.25%,33.50%,27.75%,39.00%,29.25%,37.25%,26.25%,38.00%
2024-11-26 17:25:37,N/A,23.00%,26.25%,29.25%,31.25%,14.25%,25.00%,33.50%
2024-11-26 17:25:39,N/A,28.25%,33.25%,23.00%,29.00%,28.00%,27.25%,31.00%
2024-11-26 17:25:41,N/A,30.00%,27.25%,22.00%,45.25%,32.25%,29.25%,32.50%
2024-11-26 17:25:43,N/A,33.00%,26.00%,31.00%,31.50%,31.75%,32.25%,33.25%
2024-11-26 17:25:45,N/A,29.50%,31.25%,29.00%,32.25%,22.25%,22.25%,39.00%
2024-11-26 17:25:47,N/A,30.25%,25.00%,22.00%,32.25%,28.00%,23.25%,34.50%
2024-11-26 17:25:49,32.25%,29.50%,22.25%,35.25%,26.25%,23.50%,26.25%,37.00%
2024-11-26 17:25:51,41.50%,32.25%,38.25%,31.25%,37.25%,34.25%,27.00%,38.50%
2024-11-26 17:25:53,30.25%,35.25%,31.25%,35.00%,24.50%,24.00%,N/A,15.25%
2024-11-26 17:25:55,29.00%,23.00%,38.00%,30.00%,39.00%,40.50%,N/A,38.25%
2024-11-26 17:25:57,35.25%,34.00%,28.25%,29.25%,20.00%,26.00%,N/A,30.25%
2024-11-26 17:25:59,36.25%,34.50%,28.50%,24.25%,28.50%,32.25%,N/A,30.00%
2024-11-26 17:26:01,23.25%,37.25%,31.00%,32.25%,37.25%,30.25%,N/A,24.00%
2024-11-26 17:26:03,30.00%,33.25%,N/A,25.00%,33.00%,N/A,N/A,26.25%
2024-11-26 17:26:05,36.25%,25.00%,N/A,29.25%,36.50%,N/A,34.25%,30.25%
2024-11-26 17:26:07,25.25%,33.25%,N/A,25.25%,29.25%,N/A,35.25%,36.25%
2024-11-26 17:26:09,27.25%,32.25%,N/A,30.50%,41.25%,N/A,42.50%,27.25%
2024-11-26 17:26:11,33.50%,27.50%,N/A,33.25%,24.25%,31.25%,24.00%,25.25%
2024-11-26 17:26:13,38.50%,24.25%,26.25%,25.25%,16.25%,24.75%,24.25%,33.00%
2024-11-26 17:26:15,26.00%,29.25%,32.50%,38.25%,35.00%,23.00%,34.00%,33.25%
2024-11-26 17:26:17,32.25%,31.00%,33.25%,39.25%,34.50%,31.25%,25.25%,30.25%
2024-11-26 17:26:19,34.00%,26.25%,31.00%,21.25%,24.50%,22.50%,34.25%,27.50%
2024-11-26 17:26:21,31.25%,32.25%,22.50%,30.25%,26.25%,30.25%,35.25%,52.00%
2024-11-26 17:26:23,33.25%,29.25%,41.50%,38.00%,39.25%,31.00%,28.25%,34.25%
2024-11-26 17:26:25,38.00%,24.25%,40.00%,20.25%,29.25%,32.00%,41.25%,35.25%
2024-11-26 17:26:27,32.25%,31.00%,37.00%,40.25%,20.25%,28.25%,33.25%,35.25%
2024-11-26 17:26:29,29.25%,36.00%,25.00%,26.25%,36.25%,31.00%,29.25%,29.00%
2024-11-26 17:26:31,31.00%,20.25%,27.00%,30.25%,28.25%,33.25%,24.00%,23.00%
2024-11-26 17:26:33,31.00%,26.00%,26.00%,28.00%,37.50%,34.25%,35.25%,27.50%
2024-11-26 17:26:35,29.25%,34.25%,24.00%,25.00%,30.00%,31.25%,31.00%,20.00%
2024-11-26 17:26:37,39.00%,27.00%,39.00%,36.00%,30.25%,32.25%,29.25%,36.00%
2024-11-26 17:26:39,36.25%,34.00%,29.00%,33.00%,24.25%,28.25%,30.50%,23.00%
2024-11-26 17:26:41,28.25%,29.25%,38.25%,43.25%,28.00%,28.25%,26.25%,40.50%
2024-11-26 17:26:43,38.00%,28.00%,32.25%,31.50%,35.00%,27.50%,23.25%,34.25%
2024-11-26 17:26:45,32.50%,29.25%,26.25%,23.50%,21.50%,23.50%,26.50%,34.50%
2024-11-26 17:26:47,23.00%,28.00%,33.25%,31.00%,28.25%,28.25%,34.25%,25.25%
2024-11-26 17:26:49,31.00%,26.50%,29.00%,25.00%,20.25%,27.25%,24.25%,26.25%
2024-11-26 17:26:51,29.00%,27.00%,37.25%,20.25%,33.25%,30.25%,35.25%,32.00%
2024-11-26 17:26:53,36.25%,36.25%,32.50%,42.25%,30.25%,40.25%,36.25%,37.25%
2024-11-26 17:26:55,32.75%,27.25%,24.25%,35.25%,30.00%,32.25%,29.25%,33.50%
2024-11-26 17:26:57,24.00%,23.25%,28.00%,34.50%,26.25%,35.50%,35.50%,34.50%
2024-11-26 17:26:59,32.50%,39.00%,30.25%,26.25%,39.50%,24.25%,29.25%,28.25%
2024-11-26 17:27:01,37.25%,38.25%,29.00%,24.25%,31.25%,28.25%,23.00%,23.00%
2024-11-26 17:27:03,35.25%,30.00%,29.25%,24.50%,39.25%,30.50%,29.50%,20.00%
2024-11-26 17:27:05,30.25%,28.25%,25.50%,25.25%,29.25%,23.50%,36.00%,23.25%
2024-11-26 17:27:07,27.00%,29.00%,32.00%,42.50%,34.25%,24.25%,19.00%,28.25%
2024-11-26 17:27:09,28.25%,15.25%,25.25%,31.00%,25.50%,27.00%,40.25%,33.00%
2024-11-26 17:27:11,35.25%,21.50%,27.50%,31.50%,23.00%,24.50%,37.25%,23.00%
2024-11-26 17:27:13,26.50%,23.25%,34.50%,30.00%,30.00%,29.25%,21.00%,41.25%
2024-11-26 17:27:15,39.00%,27.00%,27.25%,37.25%,32.00%,34.50%,33.00%,28.25%
2024-11-26 17:27:17,27.50%,34.25%,31.00%,31.25%,44.50%,26.50%,37.00%,23.25%
2024-11-26 17:27:19,35.00%,39.25%,30.50%,35.25%,32.25%,35.50%,35.50%,26.50%
2024-11-26 17:27:21,29.25%,25.25%,22.00%,22.50%,25.50%,34.25%,25.25%,22.00%
2024-11-26 17:27:23,38.00%,33.25%,31.00%,27.25%,34.50%,32.25%,28.00%,41.50%
2024-11-26 17:27:25,35.25%,31.25%,35.00%,33.25%,33.25%,28.25%,26.50%,30.25%
2024-11-26 17:27:27,31.00%,20.00%,33.00%,19.25%,28.50%,23.25%,36.00%,28.00%
2024-11-26 17:27:29,55.00%,41.00%,27.50%,38.00%,40.50%,31.25%,30.00%,39.25%
2024-11-26 17:27:31,26.25%,28.00%,33.25%,29.25%,29.00%,29.50%,27.50%,31.25%
2024-11-26 17:27:33,36.25%,23.25%,30.25%,32.00%,25.00%,24.25%,26.00%,26.00%
2024-11-26 17:27:35,34.00%,N/A,33.25%,31.25%,30.50%,37.25%,38.25%,35.00%
2024-11-26 17:27:37,28.25%,N/A,24.00%,27.25%,33.00%,31.25%,36.25%,19.00%
2024-11-26 17:27:39,36.25%,N/A,40.25%,34.50%,34.50%,30.50%,29.25%,36.50%
2024-11-26 17:27:41,30.00%,N/A,32.50%,33.00%,29.25%,30.25%,20.00%,28.00%
2024-11-26 17:27:43,30.00%,31.25%,27.50%,30.25%,23.50%,43.25%,39.00%,30.25%
2024-11-26 17:27:45,36.00%,37.25%,23.00%,25.25%,29.25%,31.25%,39.25%,30.25%
2024-11-26 17:27:47,32.25%,40.25%,36.25%,26.25%,39.50%,22.25%,26.00%,37.00%
2024-11-26 17:27:49,26.25%,30.00%,24.00%,36.50%,20.25%,31.25%,39.25%,31.25%
2024-11-26 17:27:51,31.25%,37.50%,28.00%,31.25%,28.50%,31.00%,35.25%,30.25%
2024-11-26 17:27:53,36.25%,25.25%,33.99%,21.25%,33.50%,28.50%,33.50%,29.00%
2024-11-26 17:27:55,31.25%,38.25%,33.50%,25.50%,36.00%,31.25%,39.00%,26.25%
2024-11-26 17:27:57,28.00%,38.00%,29.00%,29.00%,N/A,32.50%,31.25%,18.50%
2024-11-26 17:27:59,33.00%,29.25%,26.25%,31.00%,N/A,25.25%,26.25%,28.25%
2024-11-26 17:28:01,33.25%,34.25%,22.00%,30.25%,N/A,31.50%,32.00%,28.25%
2024-11-26 17:28:03,32.50%,30.25%,36.25%,28.50%,26.25%,32.50%,22.25%,40.00%
2024-11-26 17:28:05,37.25%,30.50%,29.00%,31.00%,27.25%,22.25%,39.25%,25.25%
2024-11-26 17:28:07,31.25%,26.25%,29.25%,29.25%,26.00%,38.25%,43.25%,34.25%
2024-11-26 17:28:09,33.25%,35.25%,36.25%,25.25%,41.00%,29.25%,24.50%,30.25%
2024-11-26 17:28:11,39.00%,21.25%,30.25%,25.25%,38.25%,34.25%,26.25%,34.00%
2024-11-26 17:28:13,27.00%,31.25%,37.25%,36.25%,28.50%,30.25%,35.50%,34.25%
2024-11-26 17:28:15,25.50%,26.25%,28.00%,28.50%,24.25%,30.00%,33.25%,39.25%
2024-11-26 17:28:17,36.25%,28.25%,33.00%,29.00%,27.00%,33.50%,38.00%,34.00%
2024-11-26 17:28:19,38.00%,38.25%,36.00%,N/A,22.50%,29.50%,29.25%,33.00%
2024-11-26 17:28:21,32.00%,35.25%,31.00%,N/A,31.00%,24.25%,26.25%,37.25%
2024-11-26 17:28:23,25.25%,33.25%,37.50%,N/A,24.25%,33.25%,30.50%,32.25%
2024-11-26 17:28:25,25.25%,24.25%,28.50%,N/A,31.00%,30.00%,34.25%,20.25%
2024-11-26 17:28:27,24.25%,32.25%,26.00%,34.00%,27.25%,24.25%,26.50%,27.00%
2024-11-26 17:28:29,31.00%,23.50%,23.00%,29.00%,38.50%,24.25%,21.25%,25.00%
2024-11-26 17:28:31,39.00%,32.00%,24.25%,31.00%,29.50%,27.25%,28.25%,41.00%
2024-11-26 17:28:33,32.50%,40.25%,34.00%,32.25%,49.50%,23.00%,30.74%,31.00%
2024-11-26 17:28:35,22.25%,35.50%,28.25%,32.00%,22.25%,32.25%,25.25%,44.00%
2024-11-26 17:28:37,27.25%,29.00%,33.25%,34.25%,33.25%,22.50%,28.50%,31.25%
2024-11-26 17:28:39,34.75%,34.50%,34.00%,30.25%,30.25%,29.25%,36.25%,30.25%
2024-11-26 17:28:41,28.00%,30.25%,30.25%,26.00%,34.50%,36.25%,26.25%,31.25%
2024-11-26 17:28:43,41.25%,28.00%,33.25%,23.50%,27.25%,32.25%,23.25%,37.25%
2024-11-26 17:28:45,27.74%,28.25%,27.25%,24.00%,30.50%,38.25%,37.25%,27.00%
2024-11-26 17:28:47,31.00%,31.25%,29.00%,28.00%,32.25%,22.00%,35.25%,30.00%
2024-11-26 17:28:49,32.00%,27.25%,34.25%,36.25%,23.25%,32.25%,25.00%,21.00%
2024-11-26 17:28:52,30.25%,25.25%,26.25%,19.00%,31.25%,27.00%,20.25%,N/A
2024-11-26 17:28:54,31.00%,28.25%,26.50%,37.25%,20.25%,37.25%,30.25%,31.00%
2024-11-26 17:28:56,34.50%,26.25%,25.25%,39.74%,19.00%,25.25%,29.75%,26.25%
2024-11-26 17:28:58,31.50%,27.25%,32.25%,30.25%,32.50%,28.25%,32.00%,38.25%
2024-11-26 17:29:00,37.25%,40.25%,34.25%,26.00%,26.50%,20.00%,36.00%,30.75%
2024-11-26 17:29:02,34.00%,35.25%,26.25%,36.40%,39.25%,32.00%,30.25%,33.25%
2024-11-26 17:29:04,N/A,28.25%,24.25%,30.50%,26.00%,33.50%,34.00%,22.50%
2024-11-26 17:29:06,N/A,33.25%,21.50%,36.00%,29.25%,30.25%,25.25%,34.00%
2024-11-26 17:29:08,N/A,35.25%,24.25%,29.00%,24.50%,29.50%,31.25%,35.25%
2024-11-26 17:29:10,N/A,29.50%,36.00%,38.50%,29.25%,30.25%,36.50%,26.74%
2024-11-26 17:29:12,29.50%,35.25%,29.00%,32.00%,28.25%,26.00%,36.25%,25.00%
2024-11-26 17:29:14,32.00%,29.25%,40.00%,23.00%,25.25%,32.25%,N/A,23.00%
2024-11-26 17:29:16,33.50%,36.50%,28.74%,34.25%,27.25%,27.25%,N/A,27.25%
2024-11-26 17:29:18,34.50%,26.25%,37.25%,37.25%,32.00%,27.25%,N/A,35.25%
2024-11-26 17:29:20,29.00%,32.00%,23.25%,21.50%,33.50%,35.50%,N/A,35.50%
2024-11-26 17:29:22,27.50%,31.50%,28.00%,33.25%,25.50%,32.25%,N/A,31.50%
2024-11-26 17:29:24,37.25%,26.25%,27.00%,44.25%,24.50%,25.00%,N/A,25.00%
2024-11-26 17:29:26,21.25%,39.50%,N/A,30.25%,41.25%,N/A,N/A,29.00%
2024-11-26 17:29:28,29.00%,40.00%,N/A,16.25%,35.25%,N/A,N/A,33.25%
2024-11-26 17:29:30,34.00%,31.00%,N/A,36.00%,31.25%,N/A,25.00%,24.00%
2024-11-26 17:29:32,24.25%,25.00%,N/A,26.25%,33.50%,N/A,31.00%,24.25%
2024-11-26 17:29:34,45.25%,31.50%,42.25%,30.25%,34.25%,24.25%,34.00%,43.25%
2024-11-26 17:29:36,27.25%,28.25%,24.25%,31.25%,33.25%,29.00%,29.25%,31.50%
2024-11-26 17:29:38,31.25%,30.25%,26.25%,37.25%,29.25%,29.25%,23.50%,37.25%
2024-11-26 17:29:40,24.50%,29.25%,32.50%,30.00%,30.50%,36.25%,34.00%,29.25%
2024-11-26 17:29:42,24.25%,24.25%,26.25%,35.00%,31.50%,28.25%,26.25%,23.25%
2024-11-26 17:29:44,29.25%,31.50%,32.25%,31.50%,29.25%,23.25%,26.50%,29.50%
2024-11-26 17:29:46,30.25%,39.00%,33.25%,32.25%,36.25%,30.00%,23.25%,27.25%
2024-11-26 17:29:48,26.25%,25.50%,30.50%,19.25%,25.25%,33.50%,48.00%,29.25%
2024-11-26 17:29:50,23.25%,31.00%,23.25%,28.00%,33.25%,26.25%,33.50%,33.25%
2024-11-26 17:29:52,24.25%,37.50%,25.25%,16.25%,27.25%,40.00%,39.50%,30.00%
2024-11-26 17:29:54,33.25%,32.25%,26.00%,24.25%,32.25%,30.25%,26.00%,24.25%
2024-11-26 17:29:56,35.25%,29.25%,31.25%,23.25%,20.25%,45.00%,25.50%,17.25%
2024-11-26 17:29:58,33.00%,32.25%,26.25%,29.25%,33.50%,38.25%,34.00%,28.00%
2024-11-26 17:30:00,35.25%,27.25%,30.50%,32.25%,29.00%,22.25%,29.50%,35.50%
2024-11-26 17:30:02,20.50%,18.00%,20.25%,34.50%,33.50%,16.00%,27.50%,30.25%
2024-11-26 17:30:04,34.50%,34.25%,27.00%,24.00%,29.25%,23.00%,31.75%,37.25%
2024-11-26 17:30:06,45.00%,26.25%,34.25%,37.25%,36.25%,35.00%,34.25%,32.00%
2024-11-26 17:30:08,18.25%,37.25%,41.25%,26.25%,25.25%,22.25%,39.25%,26.25%
2024-11-26 17:30:10,33.00%,32.00%,25.25%,21.25%,29.00%,39.00%,35.50%,37.25%
2024-11-26 17:30:12,33.25%,30.50%,26.25%,29.25%,28.50%,26.25%,32.25%,26.50%
2024-11-26 17:30:14,37.50%,30.25%,24.25%,22.00%,27.25%,26.00%,29.50%,38.00%
2024-11-26 17:30:16,34.25%,27.50%,39.25%,31.25%,24.25%,41.00%,33.00%,41.25%
2024-11-26 17:30:18,29.25%,21.00%,23.50%,29.00%,35.25%,26.00%,26.50%,18.00%
2024-11-26 17:30:20,39.25%,32.25%,38.00%,42.50%,35.25%,24.00%,31.00%,27.25%
2024-11-26 17:30:22,30.50%,24.25%,27.25%,20.25%,41.25%,29.25%,29.25%,38.25%
2024-11-26 17:30:24,29.00%,30.25%,23.25%,29.25%,35.75%,37.00%,20.00%,21.50%
2024-11-26 17:30:26,36.25%,26.00%,29.00%,32.25%,24.25%,26.00%,30.50%,44.25%
2024-11-26 17:30:28,37.25%,26.50%,36.00%,26.25%,33.25%,26.00%,27.25%,26.25%
2024-11-26 17:30:30,36.25%,39.25%,28.25%,34.25%,33.00%,22.00%,23.50%,26.25%
2024-11-26 17:30:32,21.00%,24.25%,40.00%,27.50%,23.25%,33.50%,31.00%,26.25%
2024-11-26 17:30:34,30.25%,33.25%,36.00%,32.00%,36.25%,26.00%,29.25%,22.50%
2024-11-26 17:30:36,31.00%,24.25%,33.25%,33.25%,31.25%,34.50%,29.25%,29.25%
2024-11-26 17:30:38,37.25%,31.25%,56.25%,30.00%,26.50%,26.25%,28.00%,35.00%
2024-11-26 17:30:40,29.25%,35.00%,28.00%,39.25%,27.25%,33.25%,32.25%,29.25%
2024-11-26 17:30:42,33.00%,30.50%,45.00%,31.00%,49.25%,25.25%,28.00%,29.25%
2024-11-26 17:30:44,34.00%,18.25%,31.00%,22.25%,39.74%,23.50%,30.25%,35.25%
2024-11-26 17:30:46,25.50%,28.25%,22.00%,33.25%,22.00%,37.25%,30.00%,32.25%
2024-11-26 17:30:48,31.00%,21.00%,30.00%,27.25%,30.25%,31.25%,35.00%,27.25%
2024-11-26 17:30:50,26.25%,24.50%,23.00%,32.25%,20.00%,20.00%,29.25%,29.25%
2024-11-26 17:30:52,33.00%,32.25%,28.25%,32.75%,24.25%,23.25%,23.25%,34.50%
2024-11-26 17:30:54,33.00%,N/A,30.25%,31.25%,27.50%,38.00%,35.00%,36.00%
2024-11-26 17:30:56,29.25%,N/A,34.50%,35.25%,37.25%,31.25%,26.25%,19.25%
2024-11-26 17:30:58,28.25%,N/A,25.25%,34.00%,17.25%,32.00%,33.25%,41.00%
2024-11-26 17:31:00,26.50%,N/A,36.25%,24.25%,32.25%,32.00%,42.25%,26.50%
2024-11-26 17:31:02,41.25%,N/A,26.00%,22.00%,35.25%,36.25%,33.25%,35.00%
2024-11-26 17:31:04,25.25%,34.25%,30.25%,21.00%,38.25%,25.00%,29.50%,24.25%
2024-11-26 17:31:06,32.00%,23.00%,30.00%,25.25%,21.25%,26.25%,31.25%,33.25%
2024-11-26 17:31:08,27.00%,30.25%,38.00%,37.25%,23.50%,38.25%,28.00%,31.25%
2024-11-26 17:31:10,36.00%,28.00%,30.00%,27.25%,25.25%,21.00%,33.00%,28.25%
2024-11-26 17:31:12,24.00%,31.25%,25.25%,35.00%,29.25%,28.25%,32.00%,44.25%
2024-11-26 17:31:14,25.25%,29.50%,34.50%,21.00%,31.25%,33.25%,35.25%,24.00%
2024-11-26 17:31:16,33.25%,28.00%,38.25%,19.25%,28.50%,32.00%,27.00%,29.25%
2024-11-26 17:31:18,26.00%,27.50%,33.50%,29.00%,N/A,25.00%,35.50%,29.25%
2024-11-26 17:31:20,27.25%,24.25%,31.00%,26.25%,N/A,27.25%,35.25%,39.25%
2024-11-26 17:31:22,25.50%,21.00%,30.00%,34.25%,N/A,22.00%,32.00%,33.50%
2024-11-26 17:31:24,41.74%,36.25%,22.25%,31.00%,25.25%,22.25%,32.00%,30.00%
2024-11-26 17:31:26,25.00%,37.50%,29.25%,25.25%,29.25%,24.25%,33.50%,28.25%
2024-11-26 17:31:28,27.50%,36.00%,25.25%,34.25%,44.00%,24.50%,21.00%,27.25%
2024-11-26 17:31:30,33.25%,40.50%,24.25%,31.25%,32.50%,34.25%,40.25%,27.25%
2024-11-26 17:31:32,37.75%,25.00%,25.00%,34.00%,30.25%,36.25%,39.25%,29.00%
2024-11-26 17:31:34,27.00%,18.25%,32.00%,31.25%,26.00%,24.00%,16.00%,28.25%
2024-11-26 17:31:36,23.50%,30.00%,40.25%,33.50%,28.25%,31.25%,37.00%,29.25%
2024-11-26 17:31:38,24.25%,29.00%,43.00%,30.00%,34.00%,24.50%,26.25%,24.50%
2024-11-26 17:31:40,36.00%,18.25%,25.00%,25.25%,38.25%,25.25%,35.25%,24.25%
2024-11-26 17:31:42,29.50%,17.00%,24.00%,N/A,30.25%,36.50%,29.25%,25.00%
2024-11-26 17:31:44,32.50%,40.00%,22.50%,N/A,29.25%,38.25%,23.25%,32.00%
2024-11-26 17:31:46,28.25%,27.00%,23.25%,N/A,31.00%,35.00%,35.50%,27.25%
2024-11-26 17:31:48,31.25%,32.50%,33.25%,N/A,30.25%,32.25%,31.25%,20.25%
2024-11-26 17:31:50,24.00%,23.25%,24.25%,30.25%,29.25%,22.25%,15.25%,34.25%
2024-11-26 17:31:52,31.25%,33.00%,41.25%,31.25%,33.25%,30.25%,31.74%,32.25%
2024-11-26 17:31:54,30.00%,28.00%,31.25%,29.25%,25.00%,26.00%,40.50%,33.75%
2024-11-26 17:31:56,32.00%,29.00%,36.00%,24.50%,38.25%,38.25%,27.25%,24.50%
2024-11-26 17:31:58,28.25%,29.00%,31.25%,35.25%,36.25%,26.25%,31.00%,28.00%
2024-11-26 17:32:00,30.25%,22.50%,28.50%,27.00%,27.25%,31.50%,31.50%,26.25%
2024-11-26 17:32:02,26.25%,30.25%,23.25%,39.25%,29.25%,21.00%,28.00%,31.25%
2024-11-26 17:32:04,36.00%,29.25%,36.50%,26.00%,30.00%,36.25%,30.50%,28.00%
2024-11-26 17:32:06,31.00%,20.25%,29.00%,30.50%,27.00%,30.00%,29.50%,27.00%
2024-11-26 17:32:08,33.25%,33.25%,33.25%,33.25%,27.25%,31.25%,24.25%,19.00%
2024-11-26 17:32:10,26.00%,20.25%,27.00%,35.00%,35.25%,41.50%,41.25%,23.25%
2024-11-26 17:32:12,33.25%,27.25%,33.50%,36.25%,29.25%,26.50%,31.25%,24.25%
2024-11-26 17:32:14,37.25%,29.25%,35.00%,26.25%,29.25%,34.25%,33.25%,28.25%
2024-11-26 17:32:16,27.25%,26.50%,23.00%,37.00%,33.00%,26.00%,30.00%,N/A
2024-11-26 17:32:19,22.25%,28.25%,33.50%,27.25%,41.50%,32.25%,25.00%,N/A
2024-11-26 17:32:21,22.00%,30.25%,32.25%,22.50%,31.00%,27.00%,36.50%,N/A
2024-11-26 17:32:23,21.25%,40.00%,42.00%,24.00%,32.00%,29.25%,33.50%,27.50%
2024-11-26 17:32:25,26.00%,22.25%,33.25%,27.25%,23.00%,26.25%,34.75%,43.25%
2024-11-26 17:32:27,25.25%,25.25%,42.00%,32.25%,29.00%,23.25%,30.50%,40.50%
2024-11-26 17:32:29,30.25%,41.50%,34.25%,21.25%,28.00%,35.25%,38.50%,26.25%
2024-11-26 17:32:31,N/A,38.50%,34.25%,22.00%,31.00%,40.50%,34.25%,38.25%
2024-11-26 17:32:33,N/A,24.25%,37.25%,37.50%,32.25%,16.00%,34.50%,24.50%
2024-11-26 17:32:35,N/A,33.25%,30.25%,32.00%,28.25%,30.00%,38.25%,17.00%
2024-11-26 17:32:37,N/A,35.25%,27.25%,26.00%,29.00%,29.00%,20.25%,33.25%
2024-11-26 17:32:39,N/A,27.25%,32.50%,34.50%,24.00%,25.25%,36.00%,31.00%
2024-11-26 17:32:41,N/A,30.25%,35.00%,32.25%,20.25%,25.50%,29.25%,28.25%
2024-11-26 17:32:43,31.00%,33.25%,23.25%,35.00%,34.00%,25.25%,27.25%,22.25%
2024-11-26 17:32:45,35.50%,26.00%,29.25%,40.50%,35.50%,37.00%,N/A,21.50%
2024-11-26 17:32:47,32.25%,41.50%,25.25%,28.25%,28.00%,26.25%,N/A,23.00%
2024-11-26 17:32:49,22.00%,36.00%,27.25%,28.00%,35.25%,36.00%,N/A,22.00%
2024-11-26 17:32:51,36.50%,24.25%,40.00%,37.00%,33.00%,34.00%,N/A,26.25%
2024-11-26 17:32:53,33.25%,40.50%,N/A,38.25%,34.25%,28.00%,N/A,31.50%
2024-11-26 17:32:55,21.25%,29.25%,N/A,40.25%,27.25%,N/A,N/A,33.25%
2024-11-26 17:32:57,28.25%,34.50%,N/A,24.25%,30.25%,N/A,30.50%,25.25%
2024-11-26 17:32:59,30.25%,31.25%,N/A,28.25%,23.50%,N/A,35.00%,35.00%
2024-11-26 17:33:01,27.25%,24.25%,N/A,32.25%,27.00%,21.25%,34.00%,23.00%
2024-11-26 17:33:03,31.00%,34.00%,33.75%,38.25%,33.25%,27.00%,20.50%,28.00%
